"pitcher","game_year","release_speed","pfx_x","pfx_z"
571510,2021,0.805555555555556,0.661045531197302,0.707612456747405
518516,2021,0.630952380952381,0.33389544688027,0.429065743944637
656427,2021,0.805555555555556,0.298482293423272,0.603806228373702
543037,2021,0.857142857142857,0.36256323777403,0.795847750865052
608331,2021,0.793650793650794,0.389544688026982,0.529411764705882
547943,2021,0.671957671957672,0.703204047217538,0.57439446366782
594835,2021,0.574074074074074,0.448566610455312,0.29757785467128
594835,2021,0.634920634920635,0.755480607082631,0.664359861591695
543037,2021,0.748677248677249,0.586846543001686,0.513840830449827
506433,2021,0.738095238095238,0.598650927487352,0.51038062283737
571510,2021,0.646825396825397,0.760539629005059,0.569204152249135
608331,2021,0.605820105820106,0.21247892074199,0.21280276816609
608566,2021,0.870370370370371,0.419898819561552,0.685121107266436
518516,2021,0.763227513227513,0.652613827993255,0.647058823529412
592332,2021,0.698412698412698,0.320404721753794,0.560553633217993
547943,2021,0.78042328042328,0.684654300168634,0.640138408304498
656427,2021,0.798941798941799,0.411467116357504,0.674740484429066
669456,2021,0.720899470899471,0.598650927487352,0.501730103806228
506433,2021,0.757936507936508,0.578414839797639,0.515570934256055
543037,2021,0.779100529100529,0.618887015177066,0.515570934256055
571510,2021,0.787037037037037,0.701517706576729,0.752595155709342
547943,2021,0.661375661375661,0.711635750421585,0.525951557093426
656427,2021,0.847883597883598,0.48566610455312,0.711072664359862
518516,2021,0.617724867724868,0.335581787521079,0.413494809688581
594835,2021,0.752645502645503,0.662731871838111,0.782006920415225
592332,2021,0.837301587301587,0.359190556492411,0.737024221453287
669456,2021,0.723544973544973,0.602023608768971,0.48961937716263
608331,2021,0.866402116402117,0.462057335581788,0.768166089965398
608566,2021,0.871693121693122,0.382799325463744,0.65916955017301
547943,2021,0.653439153439153,0.735244519392917,0.593425605536332
571510,2021,0.641534391534392,0.779089376053963,0.558823529411765
656427,2021,0.634920634920635,0.715008431703204,0.302768166089965
628317,2021,0.711640211640212,0.284991568296796,0.506920415224913
543037,2021,0.873015873015873,0.335581787521079,0.77681660899654
506433,2021,0.772486772486773,0.57504215851602,0.519031141868512
518516,2021,0.612433862433863,0.33220910623946,0.382352941176471
592332,2021,0.675925925925926,0.54468802698145,0.480968858131488
669456,2021,0.714285714285714,0.564924114671164,0.474048442906574
594835,2021,0.703703703703704,0.51602023608769,0.664359861591695
608566,2021,0.861111111111111,0.379426644182125,0.614186851211073
605164,2021,0.681216931216931,0.563237774030354,0.479238754325259
608331,2021,0.847883597883598,0.647554806070826,0.738754325259515
518516,2021,0.763227513227513,0.564924114671164,0.738754325259515
608331,2021,0.850529100529101,0.497470489038786,0.846020761245675
547943,2021,0.736772486772487,0.497470489038786,0.6280276816609
656427,2021,0.656084656084656,0.709949409780776,0.321799307958477
592332,2021,0.716931216931217,0.350758853288364,0.531141868512111
506433,2021,0.702380952380952,0.674536256323777,0.506920415224913
669456,2021,0.69047619047619,0.767284991568297,0.321799307958477
628317,2021,0.801587301587302,0.274873524451939,0.525951557093426
608566,2021,0.746031746031746,0.583473861720067,0.501730103806228
543037,2021,0.870370370370371,0.379426644182125,0.77681660899654
571510,2021,0.623015873015873,0.738617200674536,0.588235294117647
594835,2021,0.744708994708995,0.671163575042159,0.773356401384083
608337,2021,0.751322751322751,0.54637436762226,0.577854671280277
605164,2021,0.656084656084656,0.569983136593592,0.468858131487889
594835,2021,0.764550264550265,0.647554806070826,0.816608996539792
669456,2021,0.73015873015873,0.524451939291737,0.562283737024221
571510,2021,0.633597883597884,0.494097807757167,0.486159169550173
547943,2021,0.641534391534392,0.713322091062395,0.515570934256055
608566,2021,0.761904761904762,0.529510961214165,0.461937716262976
543037,2021,0.89021164021164,0.357504215851602,0.756055363321799
605164,2021,0.687830687830688,0.548060708263069,0.453287197231834
592332,2021,0.682539682539683,0.337268128161889,0.525951557093426
608331,2021,0.83994708994709,0.630691399662732,0.652249134948097
506433,2021,0.731481481481482,0.723440134907251,0.442906574394464
628317,2021,0.697089947089947,0.671163575042159,0.515570934256055
518516,2021,0.675925925925926,0.740303541315346,0.622837370242215
656427,2021,0.841269841269841,0.450252951096121,0.705882352941176
608337,2021,0.858465608465609,0.399662731871838,0.816608996539792
547943,2021,0.75,0.551433389544688,0.612456747404844
608337,2021,0.711640211640212,0.387858347386172,0.724913494809688
543037,2021,0.777777777777778,0.300168634064081,0.700692041522491
669456,2021,0.666666666666667,0.630691399662732,0.22318339100346
608566,2021,0.772486772486773,0.521079258010118,0.493079584775087
518516,2021,0.687830687830688,0.473861720067454,0.57439446366782
571510,2021,0.619047619047619,0.473861720067454,0.41522491349481
656427,2021,0.825396825396825,0.472175379426644,0.743944636678201
506433,2021,0.776455026455027,0.549747048903879,0.527681660899654
608331,2021,0.828042328042328,0.60539629005059,0.664359861591695
592332,2021,0.821428571428572,0.350758853288364,0.716262975778547
628317,2021,0.805555555555556,0.266441821247892,0.586505190311419
594835,2021,0.626984126984127,0.784148397976391,0.697231833910035
605164,2021,0.695767195767196,0.296795952782462,0.610726643598616
543037,2021,0.87962962962963,0.349072512647555,0.762975778546713
608566,2021,0.76984126984127,0.529510961214165,0.453287197231834
608337,2021,0.716931216931217,0.409780775716695,0.70242214532872
506433,2021,0.866402116402117,0.379426644182125,0.738754325259515
605164,2021,0.653439153439153,0.610455311973019,0.461937716262976
669456,2021,0.675925925925926,0.613827993254637,0.240484429065744
628317,2021,0.670634920634921,0.672849915682968,0.494809688581315
594835,2021,0.746031746031746,0.66610455311973,0.809688581314879
571510,2021,0.645502645502646,0.507588532883642,0.448096885813149
605400,2021,0.822751322751323,0.317032040472175,0.714532871972318
547943,2021,0.746031746031746,0.48397976391231,0.588235294117647
656427,2021,0.832010582010582,0.435075885328836,0.678200692041522
518516,2021,0.697089947089947,0.652613827993255,0.586505190311419
592332,2021,0.69047619047619,0.340640809443508,0.570934256055363
608331,2021,0.813492063492063,0.45531197301855,0.681660899653979
628317,2021,0.671957671957672,0.72849915682968,0.43598615916955
592332,2021,0.849206349206349,0.323777403035413,0.742214532871972
608337,2021,0.850529100529101,0.384485666104553,0.759515570934256
543037,2021,0.756613756613757,0.603709949409781,0.527681660899654
518516,2021,0.78968253968254,0.610455311973019,0.679930795847751
547943,2021,0.646825396825397,0.672849915682968,0.503460207612457
506433,2021,0.855820105820106,0.403035413153457,0.756055363321799
669456,2021,0.821428571428572,0.389544688026982,0.77681660899654
605400,2021,0.630952380952381,0.691399662731872,0.3719723183391
571510,2021,0.658730158730159,0.772344013490725,0.539792387543253
608566,2021,0.752645502645503,0.517706576728499,0.442906574394464
645261,2021,0.772486772486773,0.510961214165261,0.525951557093426
656427,2021,0.67989417989418,0.659359190556493,0.51038062283737
608331,2021,0.742063492063492,0.337268128161889,0.461937716262976
605164,2021,0.801587301587302,0.470489038785835,0.77681660899654
594835,2021,0.760582010582011,0.639123102866779,0.823529411764706
645261,2021,0.814814814814815,0.300168634064081,0.465397923875432
594835,2021,0.582010582010582,0.413153456998314,0.299307958477509
425844,2021,0.76984126984127,0.48566610455312,0.714532871972318
656427,2021,0.69047619047619,0.642495784148398,0.525951557093426
608337,2021,0.849206349206349,0.413153456998314,0.792387543252595
592332,2021,0.685185185185185,0.296795952782462,0.460207612456747
628317,2021,0.71957671957672,0.369308600337268,0.468858131487889
547943,2021,0.767195767195767,0.657672849915683,0.655709342560554
543037,2021,0.765873015873016,0.586846543001686,0.583044982698962
518516,2021,0.634920634920635,0.338954468802698,0.442906574394464
571510,2021,0.642857142857143,0.48566610455312,0.529411764705882
669456,2021,0.824074074074074,0.397976391231029,0.790657439446367
605164,2021,0.582010582010582,0.590219224283305,0.273356401384083
608566,2021,0.724867724867725,0.548060708263069,0.410034602076125
608331,2021,0.75,0.365935919055649,0.43598615916955
605400,2021,0.796296296296296,0.298482293423272,0.634948096885813
506433,2021,0.850529100529101,0.42327150084317,0.766435986159169
547943,2021,0.6494708994709,0.676222596964587,0.529411764705882
656427,2021,0.706349206349206,0.655986509274874,0.525951557093426
571510,2021,0.818783068783069,0.689713322091062,0.72318339100346
608566,2021,0.765873015873016,0.578414839797639,0.484429065743945
592332,2021,0.662698412698413,0.539629005059022,0.465397923875432
645261,2021,0.80952380952381,0.500843170320405,0.525951557093426
543037,2021,0.75,0.617200674536256,0.493079584775087
605400,2021,0.69973544973545,0.327150084317032,0.487889273356401
594835,2021,0.66005291005291,0.755480607082631,0.671280276816609
425844,2021,0.744708994708995,0.286677908937605,0.629757785467128
518516,2021,0.707671957671958,0.66779089376054,0.577854671280277
605164,2021,0.808201058201058,0.465430016863406,0.742214532871972
669456,2021,0.71957671957672,0.548060708263069,0.467128027681661
628317,2021,0.720899470899471,0.57672849915683,0.569204152249135
608331,2021,0.58994708994709,0.308600337268128,0.186851211072664
608337,2021,0.858465608465609,0.3929173693086,0.783737024221453
506433,2021,0.743386243386243,0.571669477234401,0.519031141868512
506433,2021,0.862433862433862,0.386172006745363,0.719723183391003
608566,2021,0.785714285714286,0.48397976391231,0.448096885813149
425844,2021,0.682539682539683,0.632377740303541,0.463667820069204
605164,2021,0.801587301587302,0.470489038785835,0.737024221453287
656427,2021,0.857142857142857,0.409780775716695,0.731833910034602
628317,2021,0.714285714285714,0.571669477234401,0.546712802768166
518516,2021,0.62962962962963,0.342327150084317,0.441176470588235
543037,2021,0.884920634920635,0.318718381112985,0.730103806228374
605400,2021,0.816137566137566,0.342327150084317,0.72318339100346
594835,2021,0.6494708994709,0.774030354131535,0.667820069204152
645261,2021,0.894179894179894,0.279932546374368,0.569204152249135
669456,2021,0.832010582010582,0.411467116357504,0.757785467128028
571510,2021,0.654761904761905,0.465430016863406,0.519031141868512
608331,2021,0.768518518518519,0.42495784148398,0.544982698961938
592332,2021,0.80952380952381,0.365935919055649,0.747404844290657
608337,2021,0.755291005291005,0.558178752107926,0.581314878892733
547943,2021,0.642857142857143,0.66610455311973,0.512110726643599
547943,2021,0.726190476190476,0.426644182124789,0.555363321799308
608566,2021,0.736772486772487,0.529510961214165,0.410034602076125
518516,2021,0.785714285714286,0.57504215851602,0.647058823529412
543037,2021,0.768518518518519,0.30185497470489,0.692041522491349
628317,2021,0.739417989417989,0.369308600337268,0.474048442906574
605400,2021,0.817460317460318,0.278246205733558,0.724913494809688
506433,2021,0.83994708994709,0.335581787521079,0.738754325259515
605164,2021,0.558201058201058,0.672849915682968,0.332179930795848
608331,2021,0.767195767195767,0.416526138279933,0.570934256055363
425844,2021,0.768518518518519,0.45362563237774,0.711072664359862
645261,2021,0.892857142857143,0.381112984822934,0.673010380622837
592332,2021,0.858465608465609,0.367622259696459,0.73356401384083
571510,2021,0.813492063492063,0.639123102866779,0.719723183391003
656427,2021,0.838624338624339,0.526138279932546,0.719723183391003
669456,2021,0.837301587301587,0.426644182124789,0.743944636678201
594835,2021,0.654761904761905,0.762225969645868,0.692041522491349
608337,2021,0.723544973544973,0.573355817875211,0.551903114186851
645261,2021,0.797619047619048,0.286677908937605,0.505190311418685
547943,2021,0.652116402116402,0.721753794266442,0.546712802768166
608331,2021,0.567460317460317,0.349072512647555,0.257785467128028
518516,2021,0.607142857142857,0.306913996627319,0.423875432525952
608337,2021,0.742063492063492,0.558178752107926,0.52076124567474
605164,2021,0.69047619047619,0.559865092748735,0.427335640138408
592332,2021,0.707671957671958,0.306913996627319,0.539792387543253
425844,2021,0.743386243386243,0.318718381112985,0.660899653979239
628317,2021,0.817460317460318,0.284991568296796,0.614186851211073
506433,2021,0.708994708994709,0.554806070826307,0.482698961937716
594835,2021,0.759259259259259,0.642495784148398,0.804498269896194
605400,2021,0.693121693121693,0.259696458684654,0.512110726643599
669456,2021,0.832010582010582,0.413153456998314,0.745674740484429
608566,2021,0.748677248677249,0.48397976391231,0.461937716262976
605540,2021,0.903439153439154,0.298482293423272,0.652249134948097
543037,2021,0.882275132275132,0.33220910623946,0.761245674740484
571510,2021,0.642857142857143,0.446880269814503,0.370242214532872
656427,2021,0.846560846560847,0.468802698145025,0.707612456747405
425844,2021,0.761904761904762,0.564924114671164,0.709342560553633
669456,2021,0.714285714285714,0.581787521079258,0.401384083044983
608337,2021,0.849206349206349,0.401349072512648,0.802768166089965
605540,2021,0.746031746031746,0.352445193929174,0.662629757785467
608566,2021,0.854497354497355,0.441821247892074,0.605536332179931
607192,2021,0.919312169312169,0.534569983136594,0.705882352941176
605164,2021,0.837301587301587,0.33389544688027,0.711072664359862
594835,2021,0.747354497354497,0.661045531197302,0.818339100346021
543037,2021,0.863756613756614,0.335581787521079,0.790657439446367
518516,2021,0.706349206349206,0.401349072512648,0.577854671280277
571510,2021,0.813492063492063,0.613827993254637,0.735294117647059
656427,2021,0.716931216931217,0.630691399662732,0.543252595155709
477132,2021,0.806878306878307,0.441821247892074,0.71280276816609
628317,2021,0.743386243386243,0.369308600337268,0.468858131487889
605400,2021,0.628306878306878,0.652613827993255,0.330449826989619
506433,2021,0.674603174603175,0.765598650927487,0.44636678200692
645261,2021,0.779100529100529,0.536256323777403,0.498269896193772
608331,2021,0.580687830687831,0.322091062394604,0.257785467128028
592332,2021,0.828042328042328,0.379426644182125,0.717993079584775
547943,2021,0.720899470899471,0.489038785834739,0.586505190311419
592332,2021,0.842592592592593,0.349072512647555,0.724913494809688
628317,2021,0.71031746031746,0.632377740303541,0.486159169550173
571510,2021,0.813492063492063,0.708263069139966,0.738754325259515
656427,2021,0.707671957671958,0.627318718381113,0.550173010380623
547943,2021,0.783068783068783,0.649241146711636,0.679930795847751
608566,2021,0.850529100529101,0.45362563237774,0.64878892733564
605400,2021,0.711640211640212,0.252951096121417,0.493079584775087
669456,2021,0.736772486772487,0.51602023608769,0.467128027681661
608331,2021,0.612433862433863,0.269814502529511,0.311418685121107
605164,2021,0.821428571428572,0.33389544688027,0.721453287197232
506433,2021,0.764550264550265,0.578414839797639,0.534602076124567
605540,2021,0.878306878306878,0.396290050590219,0.711072664359862
543037,2021,0.628306878306878,0.684654300168634,0.282006920415225
425844,2021,0.681216931216931,0.657672849915683,0.468858131487889
594835,2021,0.71957671957672,0.509274873524452,0.707612456747405
608337,2021,0.683862433862434,0.350758853288364,0.65916955017301
645261,2021,0.776455026455027,0.489038785834739,0.52076124567474
477132,2021,0.746031746031746,0.470489038785835,0.562283737024221
607192,2021,0.904761904761905,0.507588532883642,0.72318339100346
518516,2021,0.779100529100529,0.691399662731872,0.683391003460208
656427,2021,0.821428571428572,0.458684654300169,0.692041522491349
605400,2021,0.791005291005291,0.21079258010118,0.64878892733564
518516,2021,0.630952380952381,0.205733558178752,0.479238754325259
608566,2021,0.835978835978836,0.463743676222597,0.58477508650519
628317,2021,0.623015873015873,0.645868465430017,0.22318339100346
547943,2021,0.743386243386243,0.507588532883642,0.63840830449827
608331,2021,0.813492063492063,0.536256323777403,0.636678200692042
425844,2021,0.695767195767196,0.581787521079258,0.456747404844291
669456,2021,0.817460317460318,0.396290050590219,0.773356401384083
594835,2021,0.657407407407407,0.770657672849916,0.617647058823529
607192,2021,0.907407407407407,0.475548060708263,0.73356401384083
605540,2021,0.738095238095238,0.521079258010118,0.264705882352941
645261,2021,0.863756613756614,0.258010118043845,0.55363321799308
605164,2021,0.603174603174603,0.657672849915683,0.309688581314879
477132,2021,0.587301587301587,0.497470489038786,0.306228373702422
571510,2021,0.797619047619048,0.701517706576729,0.762975778546713
608337,2021,0.697089947089947,0.345699831365936,0.697231833910035
506433,2021,0.623015873015873,0.63575042158516,0.283737024221453
543037,2021,0.847883597883598,0.352445193929174,0.764705882352941
592332,2021,0.850529100529101,0.352445193929174,0.72318339100346
543037,2021,0.661375661375661,0.657672849915683,0.26643598615917
608337,2021,0.693121693121693,0.397976391231029,0.70242214532872
506433,2021,0.768518518518519,0.549747048903879,0.494809688581315
605164,2021,0.705026455026455,0.293423271500843,0.65916955017301
628317,2021,0.697089947089947,0.704890387858347,0.512110726643599
605540,2021,0.888888888888889,0.391231028667791,0.709342560553633
592332,2021,0.846560846560847,0.345699831365936,0.686851211072664
425844,2021,0.686507936507937,0.615514333895447,0.467128027681661
518516,2021,0.768518518518519,0.703204047217538,0.695501730103806
547943,2021,0.665343915343915,0.703204047217538,0.560553633217993
669456,2021,0.687830687830688,0.627318718381113,0.325259515570934
656427,2021,0.837301587301587,0.472175379426644,0.724913494809688
594835,2021,0.599206349206349,0.416526138279933,0.302768166089965
605400,2021,0.711640211640212,0.27318718381113,0.541522491349481
645261,2021,0.907407407407407,0.354131534569983,0.698961937716263
608331,2021,0.814814814814815,0.54637436762226,0.692041522491349
477132,2021,0.775132275132275,0.472175379426644,0.614186851211073
607192,2021,0.708994708994709,0.6070826306914,0.219723183391003
608566,2021,0.706349206349206,0.527824620573356,0.474048442906574
571510,2021,0.626984126984127,0.799325463743676,0.621107266435986
622491,2021,0.727513227513227,0.232715008431703,0.437716262975779
607192,2021,0.902116402116402,0.448566610455312,0.704152249134948
425844,2021,0.781746031746032,0.563237774030354,0.690311418685121
669456,2021,0.67989417989418,0.639123102866779,0.252595155709343
656427,2021,0.82010582010582,0.45362563237774,0.709342560553633
645261,2021,0.882275132275132,0.313659359190557,0.56401384083045
608337,2021,0.693121693121693,0.357504215851602,0.629757785467128
592332,2021,0.715608465608466,0.305227655986509,0.52076124567474
506433,2021,0.861111111111111,0.416526138279933,0.752595155709342
477132,2021,0.596560846560847,0.436762225969646,0.285467128027682
605164,2021,0.812169312169312,0.428330522765599,0.771626297577855
594835,2021,0.753968253968254,0.674536256323777,0.778546712802768
605540,2021,0.891534391534392,0.337268128161889,0.716262975778547
543037,2021,0.773809523809524,0.254637436762226,0.669550173010381
608566,2021,0.832010582010582,0.450252951096121,0.610726643598616
605400,2021,0.67989417989418,0.231028667790894,0.52076124567474
571510,2021,0.634920634920635,0.811129848229342,0.562283737024221
628317,2021,0.727513227513227,0.338954468802698,0.522491349480969
608331,2021,0.787037037037037,0.440134907251265,0.600346020761246
547943,2021,0.67989417989418,0.708263069139966,0.543252595155709
518516,2021,0.600529100529101,0.349072512647555,0.427335640138408
506433,2021,0.767195767195767,0.588532883642496,0.522491349480969
592332,2021,0.681216931216931,0.305227655986509,0.477508650519031
628317,2021,0.748677248677249,0.317032040472175,0.48961937716263
605164,2021,0.818783068783069,0.435075885328836,0.761245674740484
547943,2021,0.669312169312169,0.715008431703204,0.612456747404844
608566,2021,0.834656084656085,0.436762225969646,0.617647058823529
608337,2021,0.742063492063492,0.54468802698145,0.548442906574394
622491,2021,0.708994708994709,0.500843170320405,0.441176470588235
594835,2021,0.760582010582011,0.630691399662732,0.826989619377163
518516,2021,0.6494708994709,0.365935919055649,0.411764705882353
605540,2021,0.883597883597884,0.305227655986509,0.688581314878893
425844,2021,0.531746031746032,0.689713322091062,0.333910034602076
543037,2021,0.777777777777778,0.529510961214165,0.558823529411765
605400,2021,0.621693121693122,0.672849915682968,0.35121107266436
656427,2021,0.771164021164021,0.487352445193929,0.714532871972318
669456,2021,0.695767195767196,0.66610455311973,0.259515570934256
571510,2021,0.813492063492063,0.66610455311973,0.731833910034602
608331,2021,0.554232804232804,0.345699831365936,0.285467128027682
477132,2021,0.752645502645503,0.45362563237774,0.588235294117647
607192,2021,0.776455026455027,0.583473861720067,0.460207612456747
645261,2021,0.814814814814815,0.288364249578415,0.544982698961938
605540,2021,0.751322751322751,0.27318718381113,0.562283737024221
605164,2021,0.603174603174603,0.627318718381113,0.313148788927336
425844,2021,0.779100529100529,0.522765598650928,0.735294117647059
477132,2021,0.798941798941799,0.462057335581788,0.700692041522491
656427,2021,0.812169312169312,0.440134907251265,0.726643598615917
645261,2021,0.760582010582011,0.51602023608769,0.529411764705882
669456,2021,0.826719576719577,0.337268128161889,0.790657439446367
608566,2021,0.816137566137566,0.446880269814503,0.6280276816609
608337,2021,0.842592592592593,0.377740303541315,0.780276816608997
608331,2021,0.76984126984127,0.443507588532884,0.463667820069204
594835,2021,0.593915343915344,0.458684654300169,0.292387543252595
592332,2021,0.841269841269841,0.374367622259696,0.735294117647059
547943,2021,0.743386243386243,0.504215851602024,0.586505190311419
628317,2021,0.734126984126984,0.286677908937605,0.524221453287197
543037,2021,0.863756613756614,0.370994940978078,0.743944636678201
605400,2021,0.812169312169312,0.281618887015177,0.709342560553633
622491,2021,0.833333333333333,0.261382799325464,0.565743944636678
518516,2021,0.714285714285714,0.436762225969646,0.558823529411765
506433,2021,0.681216931216931,0.745362563237774,0.442906574394464
571510,2021,0.666666666666667,0.445193929173693,0.413494809688581
607192,2021,0.915343915343915,0.440134907251265,0.683391003460208
605400,2021,0.816137566137566,0.27318718381113,0.730103806228374
425844,2021,0.779100529100529,0.527824620573356,0.709342560553633
571510,2021,0.792328042328042,0.639123102866779,0.764705882352941
518516,2021,0.624338624338624,0.323777403035413,0.399653979238754
607192,2021,0.794973544973545,0.585160202360877,0.491349480968858
622491,2021,0.701058201058201,0.543001686340641,0.441176470588235
477132,2021,0.764550264550265,0.48397976391231,0.608996539792388
592332,2021,0.842592592592593,0.376053962900506,0.717993079584775
669456,2021,0.818783068783069,0.330522765598651,0.785467128027682
608337,2021,0.834656084656085,0.45362563237774,0.766435986159169
608331,2021,0.759259259259259,0.431703204047218,0.477508650519031
547943,2021,0.738095238095238,0.48566610455312,0.598615916955017
605540,2021,0.751322751322751,0.323777403035413,0.544982698961938
645261,2021,0.873015873015873,0.247892074198988,0.519031141868512
605164,2021,0.689153439153439,0.556492411467116,0.448096885813149
628317,2021,0.806878306878307,0.408094435075885,0.730103806228374
506433,2021,0.734126984126984,0.559865092748735,0.52076124567474
594835,2021,0.591269841269841,0.399662731871838,0.23356401384083
543037,2021,0.878306878306878,0.3035413153457,0.743944636678201
656427,2021,0.832010582010582,0.440134907251265,0.71280276816609
608566,2021,0.851851851851852,0.436762225969646,0.640138408304498
543037,2021,0.873015873015873,0.357504215851602,0.773356401384083
645261,2021,0.822751322751323,0.306913996627319,0.544982698961938
477132,2021,0.753968253968254,0.541315345699831,0.666089965397924
605540,2021,0.883597883597884,0.440134907251265,0.768166089965398
547943,2021,0.667989417989418,0.66610455311973,0.557093425605536
605400,2021,0.69973544973545,0.214165261382799,0.482698961937716
506433,2021,0.714285714285714,0.586846543001686,0.458477508650519
669456,2021,0.765873015873016,0.200674536256324,0.650519031141868
607192,2021,0.874338624338624,0.463743676222597,0.695501730103806
622491,2021,0.71957671957672,0.450252951096121,0.465397923875432
656427,2021,0.69047619047619,0.625632377740304,0.544982698961938
605164,2021,0.691798941798942,0.551433389544688,0.406574394463668
608337,2021,0.858465608465609,0.478920741989882,0.785467128027682
518516,2021,0.630952380952381,0.360876897133221,0.410034602076125
425844,2021,0.739417989417989,0.30185497470489,0.531141868512111
594835,2021,0.58994708994709,0.384485666104553,0.271626297577855
571510,2021,0.637566137566138,0.763912310286678,0.560553633217993
608566,2021,0.734126984126984,0.48397976391231,0.448096885813149
592332,2021,0.846560846560847,0.381112984822934,0.738754325259515
628317,2021,0.735449735449736,0.3035413153457,0.512110726643599
608331,2021,0.821428571428572,0.537942664418212,0.716262975778547
608566,2021,0.849206349206349,0.48397976391231,0.588235294117647
571510,2021,0.637566137566138,0.75716694772344,0.524221453287197
506433,2021,0.641534391534392,0.760539629005059,0.467128027681661
622491,2021,0.858465608465609,0.207419898819562,0.531141868512111
547943,2021,0.669312169312169,0.69814502529511,0.538062283737024
543037,2021,0.776455026455027,0.590219224283305,0.465397923875432
594835,2021,0.767195767195767,0.655986509274874,0.771626297577855
518516,2021,0.787037037037037,0.527824620573356,0.742214532871972
656427,2021,0.825396825396825,0.45362563237774,0.711072664359862
605135,2021,0.851851851851852,0.207419898819562,0.624567474048443
477132,2021,0.597883597883598,0.436762225969646,0.311418685121107
605400,2021,0.822751322751323,0.308600337268128,0.688581314878893
592332,2021,0.842592592592593,0.33389544688027,0.695501730103806
669456,2021,0.830687830687831,0.313659359190557,0.769896193771626
605164,2021,0.80952380952381,0.431703204047218,0.754325259515571
608331,2021,0.757936507936508,0.387858347386172,0.531141868512111
608337,2021,0.685185185185185,0.408094435075885,0.714532871972318
628317,2021,0.746031746031746,0.3035413153457,0.491349480968858
425844,2021,0.768518518518519,0.522765598650928,0.716262975778547
605540,2021,0.886243386243386,0.470489038785835,0.735294117647059
607192,2021,0.792328042328042,0.497470489038786,0.358131487889273
645261,2021,0.82010582010582,0.268128161888702,0.505190311418685
656427,2021,0.681216931216931,0.704890387858347,0.617647058823529
605135,2021,0.828042328042328,0.45531197301855,0.704152249134948
645261,2021,0.798941798941799,0.325463743676223,0.506920415224913
622491,2021,0.855820105820106,0.234401349072513,0.517301038062284
543037,2021,0.784391534391535,0.593591905564924,0.596885813148789
506433,2021,0.673280423280423,0.740303541315346,0.515570934256055
608331,2021,0.806878306878307,0.45362563237774,0.688581314878893
607192,2021,0.912698412698413,0.563237774030354,0.71280276816609
425844,2021,0.571428571428571,0.716694772344014,0.314878892733564
571510,2021,0.76984126984127,0.676222596964587,0.600346020761246
608337,2021,0.732804232804233,0.495784148397976,0.565743944636678
594835,2021,0.712962962962963,0.522765598650928,0.667820069204152
608566,2021,0.865079365079365,0.460370994940978,0.612456747404844
605400,2021,0.705026455026455,0.172006745362563,0.522491349480969
669456,2021,0.765873015873016,0.526138279932546,0.707612456747405
547943,2021,0.726190476190476,0.458684654300169,0.593425605536332
518516,2021,0.787037037037037,0.558178752107926,0.749134948096886
628317,2021,0.738095238095238,0.322091062394604,0.605536332179931
605540,2021,0.876984126984127,0.404721753794266,0.740484429065744
592332,2021,0.842592592592593,0.340640809443508,0.745674740484429
477132,2021,0.572751322751323,0.376053962900506,0.299307958477509
605164,2021,0.670634920634921,0.595278246205734,0.475778546712803
608331,2021,0.810846560846561,0.433389544688027,0.679930795847751
518516,2021,0.698412698412698,0.445193929173693,0.600346020761246
543037,2021,0.891534391534392,0.376053962900506,0.761245674740484
